index,split,gain
pos_gby-SK_ID_CURR_CNT_INSTALMENT_FUTURE_sum,121,795.3514816761017
pos_gby-SK_ID_CURR_SK_DPD_DEF_mean,78,793.5945522785187
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_SK_DPD_DEF_std_max,77,791.2080953121185
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_mean_min,125,782.146799325943
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_max_sum,118,778.8977591991425
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_std_sum,127,776.3134603500366
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_mean_mean,127,771.6645531654358
DEF_30_CNT_SOCIAL_CIRCLE,93,768.9542605876923
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_std_std,124,754.6577272415161
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_max_std,96,753.1271176338196
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_sum_mean,120,749.9085710048676
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_sum_mean,83,743.6104855537415
pos_SK_DPD_over1_max-min-ts,34,737.4149692058563
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_max_std,111,728.9247658252716
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_std_min,60,714.3207001686096
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_mean_mean,101,709.0932800769806
pos_gby-SK_ID_CURR_CNT_INSTALMENT_std,103,705.0416667461395
pos_gby-SK_ID_CURR_SK_DPD_DEF_std,76,700.1713700294495
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_mean_max,113,698.6701104640961
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_sum_max,107,698.0080106258392
pos_gby-SK_ID_CURR-SK_ID_PREV_SK_DPD_DEF_std_std,71,695.324136018753
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_mean_mean,116,694.3960430622101
