index,split,gain
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_std_max,385,3511.1952147483826
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_sum_max,383,3503.287492275238
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_min,341,3494.350085735321
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_min_max,396,3491.4542627334595
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_max_std,387,3487.9153113365173
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_sum_std,399,3486.740128517151
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_max_min,391,3486.527044773102
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_sum_std,373,3464.2918105125427
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_max_std,381,3460.513286113739
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_mean_std,379,3459.8315868377686
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_std_min,395,3458.579887866974
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_max_mean,389,3448.0869455337524
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_mean_max,364,3445.7320070266724
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_sum_min,378,3440.6862626075745
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_mean_max-min,388,3435.3617811203003
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_std_std,385,3434.6662549972534
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_std_std,373,3412.390022754669
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_max_min,341,3411.1198029518127
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_std_mean,370,3409.2337646484375
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_INSTALMENT_std_min,335,3405.512855529785
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_sum_mean,375,3404.050423145294
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_std_std,375,3397.0918703079224
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_std_max,373,3387.709990501404
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_min_sum,360,3385.068635225296
pos_gby-SK_ID_CURR-SK_ID_PREV_size_std,374,3383.9836192131042
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_std_std,366,3378.3688802719116
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_max,390,3373.6128721237183
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_mean_mean,279,3369.9528131484985
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_std_std,384,3349.3222212791443
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_mean_min,344,3344.555061340332
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_mean_std,373,3343.7089109420776
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_std_max,309,3340.340023994446
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_std_mean,364,3336.9094309806824
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_min_std,388,3331.754162788391
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_ENDDATE_max_min,367,3329.677315711975
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_min_mean,371,3328.896146774292
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_INSTALMENT_min_max,371,3322.5444316864014
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_CNT_INSTALMENT_FUTURE_sum_std,357,3316.4245347976685
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_std_std,349,3309.746115207672
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_std_max-min,364,3302.469428062439
ins_gby-SK_ID_CURR-SK_ID_PREV_DAYS_ENTRY_PAYMENT_min_max,371,3300.377031803131
bureau_gby-SK_ID_CURR_DAYS_CREDIT_ENDDATE_std,363,3294.7453985214233
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_mean_mean,357,3294.6807918548584
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_std_max,366,3294.4078211784363
bureau_gby-SK_ID_CURR_AMT_CREDIT_SUM_DEBT_mean,342,3293.9488911628723
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_std_min,369,3289.703812599182
bureau_gby-SK_ID_CURR_DAYS_CREDIT_std,357,3274.2996315956116
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_ENDDATE_FACT_max_mean,367,3272.6169381141663
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_max_min,374,3270.2589383125305
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_ENDDATE_FACT_max_min,359,3260.8413310050964
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_INSTALMENT_min_std,375,3259.1715292930603
ins_gby-SK_ID_CURR-SK_ID_PREV_DAYS_INSTALMENT_mean_max,372,3257.076138496399
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_std_max,374,3252.398316860199
bureau_gby-SK_ID_CURR_DAYS_CREDIT_ENDDATE_min,357,3244.729079246521
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_std,353,3244.4852561950684
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_INSTALMENT_min_max,345,3238.2751083374023
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_UPDATE_max_std,363,3237.0227456092834
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_min_mean,361,3233.466155052185
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_INSTALMENT_max_min,370,3229.6867809295654
ins_gby-SK_ID_CURR_AMT_PAYMENT_sum,325,3226.4037075042725
ins_gby-SK_ID_CURR-SK_ID_PREV_DAYS_INSTALMENT_sum_max,388,3225.053366661072
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_mean_sum,340,3224.0390515327454
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_INSTALMENT_min_mean,367,3223.822237968445
pos_gby-SK_ID_CURR-SK_ID_PREV_MONTHS_BALANCE_mean_std,355,3217.3487725257874
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_UPDATE_min_max,346,3215.185236930847
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_std_max,289,3212.012680053711
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_ENDDATE_FACT_max_min,353,3206.991777896881
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_sum,336,3205.360780239105
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_DEBT_max_std,348,3204.8697962760925
ins_gby-SK_ID_CURR-SK_ID_PREV_DAYS_INSTALMENT_min_max,362,3197.870050907135
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_std_mean,354,3195.139458179474
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_ENDDATE_sum_min,266,3188.6444897651672
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_std_mean,318,3188.074537754059
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_sum_max,365,3187.7328877449036
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_std_min,359,3179.3798360824585
ins_gby-SK_ID_CURR-SK_ID_PREV_DAYS_ENTRY_PAYMENT_sum_max,362,3176.760983467102
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_mean_max,316,3176.441743850708
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_std_min,346,3171.5176491737366
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_CREDIT_max_std,358,3170.408327102661
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_AMT_PAYMENT_mean_std,355,3167.3409295082092
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_std,351,3166.6046209335327
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_INSTALMENT_mean_std,357,3164.161735057831
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_sum_min,361,3163.9812908172607
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_max,350,3155.241035461426
bureau_gby-SK_ID_CURR-CREDIT_TYPE_DAYS_ENDDATE_FACT_mean_max,338,3153.699010372162
bureau_gby-SK_ID_CURR-CREDIT_CURRENCY_DAYS_CREDIT_ENDDATE_mean_max,319,3152.0435791015625
pos_gby-SK_ID_CURR-NAME_CONTRACT_STATUS_MONTHS_BALANCE_min_mean,334,3151.7984232902527
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_ENDDATE_sum_std,349,3151.2252745628357
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_DAYS_ENTRY_PAYMENT_mean_sum,354,3146.6189494132996
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_max_min,321,3146.2095551490784
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_max_mean,345,3145.7389912605286
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_min_mean,355,3136.428633213043
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_MAX_OVERDUE_max_mean,283,3135.533432483673
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_INSTALMENT_min_mean,351,3125.9352889060974
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_PAYMENT_mean_mean,334,3122.8304963111877
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_DAYS_CREDIT_min_mean,308,3110.6851229667664
