index,split,gain
pos_gby-SK_ID_CURR-SK_ID_PREV_CNT_INSTALMENT_FUTURE_mean_max,8,161.74750137329102
bureau_AMT_CREDIT_SUM-Closed-currency-1_mean,8,161.29919910430908
prev_NAME_SELLER_INDUSTRY_AMT_ANNUITY-Consumer-electronics_mean,9,161.210599899292
prev_NAME_YIELD_GROUP_DAYS_TERMINATION-high_mean,9,160.96130084991455
prev_gby-SK_ID_CURR-WEEKDAY_APPR_PROCESS_START_HOUR_APPR_PROCESS_START_max_std,9,160.84179973602295
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_min_sum,8,160.50479888916016
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_std_mean,8,160.30229949951172
prev_gby-SK_ID_CURR-CHANNEL_TYPE_CNT_PAYMENT_min_sum,8,160.12200164794922
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_std_mean,9,160.12039947509766
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_AMT_INSTALMENT_std_min,10,160.100998878479
prev_NAME_SELLER_INDUSTRY_AMT_ANNUITY-Consumer-electronics_sum,8,159.86419773101807
prev_PRODUCT_COMBINATION_HOUR_APPR_PROCESS_START-POS-household-with-interest_sum,8,159.58080101013184
prev_gby-SK_ID_CURR-NAME_YIELD_GROUP_CNT_PAYMENT_mean_std,8,159.40799808502197
cre_gby-SK_ID_CURR-CNT_DRAWINGS_OTHER_CURRENT_CNT_DRAWINGS_CURRENT_std_mean,6,158.81829643249512
bureau_CREDIT_TYPE_DAYS_CREDIT_ENDDATE-Credit-card_mean,8,158.35640144348145
APARTMENTS_AVG,9,158.22500038146973
prev_gby-SK_ID_CURR-CODE_REJECT_REASON_DAYS_FIRST_DUE_sum_std,7,158.11169815063477
LANDAREA_AVG,8,158.0546998977661
prev_CHANNEL_TYPE_DAYS_DECISION-Country-wide_sum,9,157.48490142822266
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_INSTALMENT_std_min,9,157.46479892730713
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_DEBT_max_std,9,156.19510173797607
ins_gby-SK_ID_CURR-NUM_INSTALMENT_NUMBER_DAYS_ENTRY_PAYMENT_std_min,7,156.00810050964355
bureau_DAYS_CREDIT_ENDDATE-Closed-Consumer-credit_mean,8,155.74129676818848
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE_1ST_VERSION-middle_mean,8,155.74049949645996
ins_gby-SK_ID_CURR-SK_ID_PREV_AMT_PAYMENT_std_min,9,155.6486988067627
prev_gby-SK_ID_CURR-NAME_CLIENT_TYPE_AMT_ANNUITY_min_std,8,155.4596004486084
bureau_AMT_CREDIT_SUM_DEBT-Active-Consumer-credit_mean,8,155.13769721984863
AMT_GOODS_PRICE-by-AMT_INCOME_TOTAL,9,154.86499977111816
prev_NAME_CONTRACT_TYPE_DAYS_LAST_DUE_1ST_VERSION-Cash-loans_sum,6,154.48100090026855
prev_gby-SK_ID_CURR-NAME_YIELD_GROUP_CNT_PAYMENT_max_std,7,154.36089897155762
prev_gby-SK_ID_CURR-CHANNEL_TYPE_DAYS_DECISION_std_std,8,153.9355983734131
prev_NAME_YIELD_GROUP_DAYS_LAST_DUE-high_sum,7,153.5123987197876
prev_NAME_YIELD_GROUP_AMT_GOODS_PRICE-high_mean,7,153.2465009689331
prev_CHANNEL_TYPE_DAYS_FIRST_DUE-Country-wide_mean,8,153.18649864196777
bureau_gby-SK_ID_CURR-CREDIT_TYPE_AMT_CREDIT_SUM_DEBT_std_max,7,152.7037010192871
bureau_gby-SK_ID_CURR-CREDIT_ACTIVE_AMT_CREDIT_SUM_mean_mean,9,152.63969898223877
ins_gby-SK_ID_CURR-NUM_INSTALMENT_VERSION_NUM_INSTALMENT_NUMBER_min_std,8,152.18910026550293
