feature,split,gain
f506_DAYS_CREDIT_UPDATE_pctchange_max,33,417.89181756973267
f101_nyg-middle_DAYS_DECISION_mean,30,417.6633491516113
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,27,415.12620973587036
f101_nyg-middle_AMT_ANNUITY_mean,29,414.9830279350281
f305_delay_cas_days_weighted_delay_mean,18,414.42477893829346
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,20,412.1904082298279
f101_completed_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,31,410.6950707435608
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_mean,32,410.2927212715149
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_mean,21,410.22198963165283
f501_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_sum,32,409.6316523551941
f309_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,36,409.5997910499573
f505_Closed_AMT_CREDIT_MAX_OVERDUE_mean,24,409.13504457473755
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,19,408.2316551208496
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,26,407.96977627277374
f302_NUM_INSTALMENT_ratio_mean,19,407.1553087234497
f301_delay_DAYS_ENTRY_PAYMENT_sum,32,406.68953037261963
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_max,24,406.36016845703125
f201_CNT_INSTALMENT-m-CNT_INSTALMENT_FUTURE_var,32,402.9854803085327
f105_prevapp_future_payment_1vs6,19,402.97347927093506
f301_notdelay_DBD_mean,32,402.937828540802
f101_approved_DAYS_LAST_DUE-d-app_DAYS_BIRTH_min,28,402.927410364151
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_REGISTRATION_mean,18,402.8960931301117
f503_DAYS_ENDDATE_FACT-m-app_DAYS_EMPLOYED_max,32,402.4986205101013
f101_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_mean,24,401.1176424026489
f302_NUM_INSTALMENT_ratio_var,24,400.20342671871185
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,36,398.4748727083206
f101_nyg-middle_AMT_CREDIT-d-total_debt_max,27,398.25430285930634
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,37,398.21175038814545
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,23,397.5956268310547
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,37,397.35460817813873
f301_delay_amt_ratio_var,30,397.00238037109375
f502_AMT_CREDIT_SUM_sum,25,396.6912307739258
f301_amt_ratio_var,28,396.06263875961304
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,29,395.10308933258057
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_max,28,394.79711174964905
f101_completed_AMT_APPLICATION-d-app_AMT_ANNUITY_max,21,394.497597694397
f001_DAYS_ID_PUBLISH-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,32,394.00813031196594
f101_completed_AMT_CREDIT-d-total_debt_mean,35,393.9464952945709
f501_AMT_CREDIT_SUM_DEBT_var,21,393.6540460586548
f101_nyg-middle_AMT_GOODS_PRICE-d-total_debt_mean,21,393.0136914253235
f305_notdelay_con_AMT_PAYMENT_min,31,393.00531804561615
f301_delay_days_weighted_delay_mean,26,392.5684621334076
f101_approved_DAYS_TERMINATION-m-app_DAYS_BIRTH_var,29,391.78602027893066
f001_BASEMENTAREA_AVG,24,391.7617383003235
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,37,391.6820406615734
f109_SELLERPLACE_AREA,39,391.6345281600952
f109_AMT_GOODS_PRICE-d-AMT_CREDIT,35,391.56694984436035
f309_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,18,390.39483070373535
f001_DAYS_ID_PUBLISH-m-DAYS_REGISTRATION-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,38,389.7541582584381
f505_Active_AMT_CREDIT_SUM-d-app_AMT_CREDIT_min,26,389.63399600982666
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_pctchange_max,33,389.4534282684326
f501_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,39,388.9566128253937
f303_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_min,33,388.6969313621521
f101_approved_AMT_DOWN_PAYMENT_var,25,387.9121685028076
f303_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,35,387.1152319908142
f301_notdelay_NUM_INSTALMENT_ratio_var,35,386.8563723564148
f501_AMT_CREDIT_SUM_min,32,386.8331301212311
f001_DAYS_REGISTRATION-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,29,386.81289052963257
f405_AMT_RECIVABLE_diff_mean,25,386.5926089286804
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,28,386.4651484489441
f109_days_trm-m-fdue,41,386.32457345724106
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max,35,383.78894633054733
f108_AMT_CREDIT-d-total_debt_diff,37,383.32783007621765
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_ID_PUBLISH_var,39,382.6935844421387
f302_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,36,381.68485975265503
f302_notdelay_amt_delta_mean,16,381.0720582008362
f301_DBD_mean,33,380.73065280914307
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_EMPLOYED,35,380.5894912481308
f001_DAYS_EMPLOYED-m-DAYS_BIRTH-d-DAYS_ID_PUBLISH-m-DAYS_EMPLOYED,37,380.47945046424866
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_min,12,380.3285427093506
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_mean,29,380.2129602432251
f502_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_sum,20,380.1526656150818
f101_nyg-middle_AMT_APPLICATION-m-app_AMT_ANNUITY_var,35,379.3321146965027
f501_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_sum,16,379.1202392578125
f302_notdelay_days_weighted_delay_sum,27,378.49915313720703
f505_Active_AMT_CREDIT_MAX_OVERDUE_sum,27,378.14302015304565
f505_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_var,33,376.9826102256775
f001_DAYS_REGISTRATION-m-DAYS_EMPLOYED,30,376.6805305480957
f302_amt_delta_mean,22,376.39776277542114
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_pctchange_min,33,376.1988887786865
f305_notdelay_con_NUM_INSTALMENT_ratio_var,33,375.9764676094055
f106_NAME_SELLER_INDUSTRY-Connectivity_app,28,375.6150314807892
f203_CNT_INSTALMENT_FUTURE_pctchange_mean,30,375.52217078208923
f108_AMT_ANNUITY-m-app_AMT_ANNUITY,31,374.5613089799881
f304_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_var,34,373.5693302154541
f501_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_min,31,373.16055941581726
f503_DAYS_CREDIT_UPDATE_diff_max,39,372.85974884033203
f102_refused_DAYS_DECISION_var,26,372.74321031570435
f109_AMT_CREDIT-d-total_debt,37,372.5263906419277
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,26,372.35371195408516
f308_cons_AMT_PAYMENT-d-AMT_ANNUITY_diff_max,28,372.0223785638809
