feature,weight,gain,cover,total
f101_nyg-high_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_pctchange_mean,0.0006207324643078833,0.08661760188709315,0.006068388430872614,0.09330672278227364
f506_DAYS_CREDIT-m-app_DAYS_LAST_PHONE_CHANGE_sum,0.0012414649286157666,0.08692142554243887,0.005134301130509271,0.09329719160156391
f502_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_mean,0.0031036623215394167,0.08309590812310771,0.007094930420500719,0.09329450086514784
f502_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,0.002482929857231533,0.0794335700164261,0.011375864664413428,0.09329236453807106
f302_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.0031036623215394167,0.08201138610464245,0.008173863638590202,0.09328891206477206
f314_amt_delta_pctchange_max,0.00186219739292365,0.07969659583886621,0.011723618291282654,0.09328241152307251
f303_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.004965859714463066,0.079492463640167,0.008818123925674803,0.09327644728030486
f110_approved_approved_AMT_DOWN_PAYMENT_max_std,0.006207324643078833,0.0686485712797507,0.01841633367119273,0.09327222959402227
f408_CNT_DRAWINGS_CURRENT_pctchange_pctchange_min,0.0037243947858473,0.06462866508754807,0.02491850434362758,0.09327156421702294
f406_CNT_DRAWINGS_POS_CURRENT_diff_pctchange_mean,0.002482929857231533,0.057116583877958566,0.03366920607085462,0.09326871980604472
f102_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_mean,0.0006207324643078833,0.07103599601149173,0.02160929154755079,0.0932660200233504
f101_nyg-high_DAYS_LAST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_std-d-mean,0.0012414649286157666,0.07235796512790593,0.019661614208329445,0.09326104426485114
f506_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_min,0.0012414649286157666,0.08774067439195989,0.0042760068234603665,0.09325814614403602
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_sum,0.004345127250155183,0.08674225252590664,0.00216523712928604,0.09325261690534786
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT_diff_min,0.0012414649286157666,0.0781057955346474,0.013894056511932497,0.09324131697519566
f302_NUM_INSTALMENT_ratio_std,0.011793916821849782,0.05734344546604394,0.02409651877395936,0.09323388106185307
f408_CNT_DRAWINGS_ATM_CURRENT_pctchange_max,0.00186219739292365,0.05220377861262315,0.03915872525765026,0.09322470126319707
f310_notdelay_DBD_mean,0.004965859714463066,0.06525604540148236,0.023001956897165325,0.09322386201311075
f304_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.00186219739292365,0.08305469607207888,0.008299270409893467,0.093216163874896
f314_AMT_PAYMENT_sum,0.002482929857231533,0.0820171463484996,0.008710779497262457,0.09321085570299359
f508_Active_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_mean,0.0006207324643078833,0.07281370806403066,0.01976580767866299,0.09320024820700154
f504_DAYS_ENDDATE_FACT-d-app_DAYS_BIRTH_max-d-min,0.0006207324643078833,0.07690411773815256,0.015670280583889966,0.09319513078635042
f508_Active_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_max,0.0012414649286157666,0.08479777696486093,0.0071332804189466106,0.0931725223124233
f301_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.0037243947858473,0.06451497802539553,0.024928723222376176,0.093168096033619
f505_Closed_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_std,0.00186219739292365,0.08477410595352802,0.006517035816112788,0.09315333916256446
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_max,0.004965859714463066,0.08102065893398254,0.007166787512492261,0.09315330616093787
f101_approved_total_debt_diff_mean,0.0031036623215394167,0.060894586658000294,0.029143964503886805,0.09314221348342651
f313_AMT_PAYMENT-m-AMT_ANNUITY_pctchange_var,0.006207324643078833,0.07787002329064917,0.009050066511506161,0.09312741444523417
f505_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_mean,0.004345127250155183,0.06955290806411822,0.019210188840939273,0.09310822415521267
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY_max,0.0012414649286157666,0.08878643300691089,0.0030631759284163807,0.09309107386394304
f508_Active_DAYS_CREDIT-m-app_DAYS_EMPLOYED_max,0.00186219739292365,0.08253497876166264,0.008692964001676805,0.0930901401562631
f305_cas_AMT_INSTALMENT_sum,0.0012414649286157666,0.07999231508061612,0.011854479927469313,0.0930882599367012
f101_completed_AMT_CREDIT-d-total_debt_min,0.0012414649286157666,0.0896132550179948,0.0022256151566824264,0.093080335103293
f301_delay_NUM_INSTALMENT_ratio_max,0.00186219739292365,0.08532555867039322,0.005885403554762523,0.0930731596180794
f310_DAYS_ENTRY_PAYMENT_mean,0.0074487895716946,0.07629812814262499,0.009312686077736665,0.09305960379205626
f501_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_std-d-mean,0.0006207324643078833,0.0849062655862098,0.007528027355944512,0.0930550254064622
f101_nyg-middle_AMT_GOODS_PRICE-d-total_debt_diff_mean,0.002482929857231533,0.07480921780524685,0.015759187613344317,0.0930513352758227
f001_AMT_CREDIT-d-CNT_CHILDREN,0.00558659217877095,0.058990346315949675,0.02847433839593044,0.09305127689065107
f102_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_min,0.0031036623215394167,0.07210081225908818,0.017843774624155293,0.09304824920478288
f108_AMT_CREDIT-m-app_AMT_CREDIT,0.0037243947858473,0.08484338480416545,0.004474491881271882,0.09304227147128463
f312_AMT_PAYMENT-m-AMT_ANNUITY_max,0.00186219739292365,0.08719072788741165,0.003987119679577955,0.09304004495991326
f504_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_diff_max-m-min,0.0012414649286157666,0.07774094463774872,0.014051959328528676,0.09303436889489317
f310_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.00558659217877095,0.08038263509882068,0.007059337263152816,0.09302856454074444
f101_approved_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_std,0.00186219739292365,0.0644347646086173,0.026730319196040398,0.09302728119758134
f101_nyg-middle_AMT_CREDIT-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_min,0.0031036623215394167,0.07097439322899779,0.018946506395638378,0.09302456194617559
f401_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_max,0.004345127250155183,0.0817797963999185,0.006893706471208702,0.09301863012128238
f508_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_diff_max-m-min,0.0012414649286157666,0.07551798221246021,0.016247341799360295,0.09300678894043628
f101_nyg-high_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.0006207324643078833,0.08262338240347476,0.009754073360170515,0.09299818822795317
f505_Closed_DAYS_CREDIT-d-app_DAYS_BIRTH_std-d-mean,0.0037243947858473,0.08334284584524639,0.0058947211098318965,0.09296196174092558
f101_completed_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_std,0.0012414649286157666,0.07773616498093511,0.013981749240621108,0.09295937915017198
f101_active_amt_unpaid_sum,0.006207324643078833,0.058775657584626474,0.02795198716813339,0.0929349693958387
f401_AMT_INST_MIN_REGULARITY_diff_diff_max-d-min,0.00186219739292365,0.08748112843148344,0.0035770073610607253,0.09292033318546782
f502_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_min,0.0006207324643078833,0.08436908235803574,0.007930093404309021,0.09291990822665264
f505_Closed_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_min,0.0037243947858473,0.06874458036514702,0.020450091498119813,0.09291906664911413
f101_approved_PRODUCT_COMBINATION_POS-household-with-interest_mean,0.0012414649286157666,0.08119244444395494,0.010483581129350312,0.09291749050192102
f101_approved_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_diff_mean,0.002482929857231533,0.05728669302825136,0.033146397163529726,0.09291602004901262
f001_DAYS_LAST_PHONE_CHANGE-m-DAYS_BIRTH-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_ID_PUBLISH,0.002482929857231533,0.06776750007520066,0.022663706478144727,0.09291413641057691
f110_active_active_DAYS_LAST_DUE-m-app_DAYS_EMPLOYED_max_mean,0.0006207324643078833,0.08812477061891713,0.004165978504735631,0.09291148158796064
f105_past_payment_1m_min,0.0006207324643078833,0.08849197266864488,0.003798032922173203,0.09291073805512597
f313_AMT_PAYMENT_diff_mean,0.0006207324643078833,0.08372510457939118,0.008550474115021255,0.09289631115872032
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_CREDIT_pctchange_max,0.002482929857231533,0.08176254471819508,0.00863756191111701,0.09288303648654361
f103_approved_DAYS_LAST_DUE-d-app_DAYS_REGISTRATION_min,0.002482929857231533,0.07144879807811984,0.01894515326716349,0.09287688120251486
f301_delay_NUM_INSTALMENT_ratio_mean,0.0037243947858473,0.08380142223745501,0.005342849909539903,0.09286866693284221
f303_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.0031036623215394167,0.08310208171220178,0.00665064012642021,0.0928563841601614
f101_completed_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max,0.006207324643078833,0.07707382077473575,0.009565880143879216,0.0928470255616938
f502_DAYS_CREDIT-d-app_DAYS_EMPLOYED_min,0.0037243947858473,0.08383833169760727,0.005283826727074868,0.09284655321052943
f410_AMT_DRAWINGS_CURRENT-d-app_AMT_GOODS_PRICE_diff_diff_max,0.0012414649286157666,0.08733425228489132,0.004257472078724999,0.09283318929223208
f110_refused_refused_AMT_APPLICATION-d-app_AMT_GOODS_PRICE_diff_max_max,0.0006207324643078833,0.08548386761319876,0.006714803247699694,0.09281940332520634
f314_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_diff_var,0.0006207324643078833,0.08960608190693896,0.0025918773831107643,0.0928186917543576
f505_Active_DAYS_CREDIT_UPDATE_sum,0.0031036623215394167,0.0732552739031221,0.016453180074428475,0.09281211629908999
f205_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_min,0.00186219739292365,0.08251233233084292,0.008424889780535214,0.09279941950430177
f106_CHANNEL_TYPE-Contact-center,0.0006207324643078833,0.08810519110769477,0.0040570198182359055,0.09278294339023856
f311_AMT_PAYMENT-d-app_AMT_CREDIT_diff_max,0.0012414649286157666,0.07830327041584297,0.013211301543421426,0.09275603688788016
f103_completed_DAYS_LAST_DUE-m-app_DAYS_EMPLOYED_max,0.0006207324643078833,0.07080550246012092,0.021312372223404884,0.09273860714783369
f110_nyg-low_action_nyg-low_action_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max_max,0.0006207324643078833,0.07455996115992719,0.017556121778805608,0.09273681540304068
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_BIRTH_std-d-mean,0.002482929857231533,0.061009154576578996,0.029235327377929988,0.09272741181174052
f101_nyg-middle_DAYS_TERMINATION-m-app_DAYS_REGISTRATION_max-d-min,0.0006207324643078833,0.08676538328392636,0.005305500113835439,0.09269161586206967
f109_AMT_APPLICATION-d-app_AMT_ANNUITY,0.002482929857231533,0.05591932446406563,0.034284676353242324,0.09268693067453948
f303_notdelay_NUM_INSTALMENT_ratio_std-d-mean,0.00931098696461825,0.06570626726896131,0.01765851617833163,0.09267577041191119
f101_refused_AMT_GOODS_PRICE-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.002482929857231533,0.05772168917587357,0.032469119730342416,0.09267373876344752
f102_nyg-low_normal_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,0.00186219739292365,0.07750487475295027,0.013236291122252547,0.09260336326812647
f305_delay_cas_days_weighted_delay_max-m-min,0.0006207324643078833,0.08143578956750666,0.01053222230134627,0.09258874433316082
f110_nyg-high_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_max_mean,0.00186219739292365,0.051241323861690856,0.03947230453431947,0.09257582578893397
f408_CNT_DRAWINGS_POS_CURRENT_diff_pctchange_max,0.0006207324643078833,0.08379298626135435,0.008156697216102488,0.09257041594176472
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_BIRTH_std,0.0037243947858473,0.08180720873239845,0.007019728976706069,0.09255133249495182
f202_CNT_INSTALMENT_FUTURE_pctchange_mean,0.008690254500310366,0.07166976896557753,0.012190971763384456,0.09255099522927236
f104_nyg-low_normal_AMT_ANNUITY-m-app_AMT_ANNUITY_max,0.0006207324643078833,0.08641793720274431,0.005507391238433325,0.09254606090548552
f505_Closed_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_sum,0.0006207324643078833,0.08884906266628044,0.00307599244772843,0.09254578757831675
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_mean,0.002482929857231533,0.08605880495331322,0.004003177909117449,0.0925449127196622
f503_AMT_CREDIT_SUM-d-app_AMT_CREDIT_std,0.0012414649286157666,0.08030369981140673,0.01099849410963841,0.0925436588496609
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_max,0.0037243947858473,0.0668639968489078,0.02195438854851328,0.09254278018326838
f110_refused_refused_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_pctchange_max_max,0.0012414649286157666,0.08412743875846852,0.007162873283844892,0.09253177697092918
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max-d-min,0.002482929857231533,0.07065498929845805,0.019383452264118212,0.09252137141980779
f303_delay_AMT_INSTALMENT_min,0.0037243947858473,0.08011402305471785,0.008656529983085085,0.09249494782365023
f505_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_std,0.0006207324643078833,0.08300324063314181,0.008848594494349792,0.09247256759179948
f505_Closed_DAYS_ENDDATE_FACT-d-app_DAYS_EMPLOYED_min,0.004345127250155183,0.07823973236959693,0.009884950360673786,0.0924698099804259
f501_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_pctchange_max,0.00558659217877095,0.07237560172850849,0.01450277487225048,0.09246496877952991
f103_completed_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_max,0.0006207324643078833,0.08413831968910328,0.007698080393324434,0.0924571325467356
f101_completed_AMT_APPLICATION-m-app_AMT_ANNUITY_max,0.0037243947858473,0.07627616940184989,0.012451666683848736,0.09245223087154593
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_mean,0.0012414649286157666,0.0787136152739562,0.012487811961073304,0.09244289216364528
f101_nyg-high_AMT_APPLICATION-d-app_AMT_ANNUITY_pctchange_max,0.00186219739292365,0.083115148551574,0.007457667425502246,0.09243501336999989
f101_completed_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max-d-min,0.00186219739292365,0.07833817955631472,0.012229339682897123,0.09242971663213549
f101_approved_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_min,0.0037243947858473,0.07716416795833157,0.011531735015337755,0.09242029775951663
f504_AMT_CREDIT_SUM_diff_max,0.0012414649286157666,0.07591327783926254,0.015264892895953324,0.09241963566383163
f103_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE_min,0.0012414649286157666,0.08462039223337484,0.006556773098868498,0.0924186302608591
f110_active_active_DAYS_TERMINATION-d-app_DAYS_BIRTH_max_max,0.0006207324643078833,0.08416781142859958,0.007629005892049814,0.09241754978495728
f301_notdelay_NUM_INSTALMENT_ratio_std-d-mean,0.009931719428926133,0.07545589900677424,0.007019985897330803,0.09240760433303118
f101_completed_DAYS_LAST_DUE-d-app_DAYS_BIRTH_min,0.0031036623215394167,0.08279353399618541,0.006503538230899746,0.09240073454862457
f110_nyg-high_nyg-high_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max_max,0.002482929857231533,0.07355615426642897,0.016348050697727694,0.0923871348213882
f303_notdelay_amt_delta_mean,0.00186219739292365,0.08724627528304596,0.0032762532698744798,0.09238472594584408
f103_active_DAYS_TERMINATION-d-app_DAYS_BIRTH_max,0.0006207324643078833,0.08022052637003066,0.011538543662962497,0.09237980249730104
f101_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,0.0031036623215394167,0.06039631584711847,0.02885802003671081,0.0923579982053687
f101_approved_DAYS_LAST_DUE-d-app_DAYS_EMPLOYED_max,0.0012414649286157666,0.07931495745830228,0.011793830384912735,0.09235025277183077
f502_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_max,0.0012414649286157666,0.08383489950866474,0.007263208907172445,0.09233957334445295
f503_DAYS_CREDIT-d-app_DAYS_EMPLOYED_sum,0.0031036623215394167,0.08099916348600578,0.008220529751274906,0.0923233555588201
f203_CNT_INSTALMENT_FUTURE-d-CNT_INSTALMENT_std-d-mean,0.0037243947858473,0.07597856819037313,0.012614854292743342,0.09231781726896376
f313_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,0.002482929857231533,0.08186600511156934,0.007967188022504314,0.09231612299130519
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_min,0.004965859714463066,0.08078409913335352,0.006560157912754073,0.09231011676057066
f507_Active_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,0.0031036623215394167,0.06863052696738513,0.02056766751081374,0.09230185679973828
f313_amt_delta_diff_mean,0.002482929857231533,0.07896334821304422,0.010852990164526078,0.09229926823480183
f101_completed_AMT_CREDIT-m-app_AMT_ANNUITY_std,0.0006207324643078833,0.082184210340922,0.009492737750583425,0.09229768055581332
f305_rev_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std,0.0006207324643078833,0.06456274773549166,0.02709401138975271,0.09227749158955226
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.004345127250155183,0.07922334652526472,0.0087083174909135,0.0922767912663334
f101_approved_AMT_APPLICATION-d-app_AMT_CREDIT_pctchange_std,0.0012414649286157666,0.046123294646863426,0.044900903997769276,0.09226566357324847
f304_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_mean,0.0006207324643078833,0.08888759119623413,0.002750826398614852,0.09225915005915686
f505_Active_DAYS_CREDIT-d-app_DAYS_REGISTRATION_max-m-min,0.0037243947858473,0.06588247259407633,0.02265022774989444,0.09225709512981806
f505_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_min,0.008069522036002483,0.07522745841890847,0.008951707613521058,0.09224868806843202
f101_approved_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,0.00186219739292365,0.08336395995773413,0.007020511310415695,0.09224666866107348
f511_CREDIT_TYPE_Consumer-credit_mean_mean,0.0037243947858473,0.07953757878383381,0.008984142599160005,0.09224611616884111
f704_INSCC_COUNT,0.0037243947858473,0.08166922843869834,0.0068508084431941636,0.0922444316677398
f508_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_mean,0.00186219739292365,0.07178068217443317,0.01860007151863915,0.09224295108599598
f314_days_delayed_payment_sum,0.004965859714463066,0.08138491244931775,0.005880033989826159,0.09223080615360697
f313_AMT_PAYMENT-d-AMT_ANNUITY_max,0.002482929857231533,0.08682768943820307,0.0029155159244671327,0.09222613521990174
f504_DAYS_CREDIT_ENDDATE-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.0006207324643078833,0.07588724413957232,0.01571623958051725,0.09222421618439745
f507_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_mean,0.0012414649286157666,0.08734637788424873,0.0036169838933292923,0.09220482670619379
f101_refused_total_debt_min,0.0012414649286157666,0.08258363418277567,0.008378725877438317,0.09220382498882976
f504_DAYS_ENDDATE_FACT-m-app_DAYS_EMPLOYED_std-d-mean,0.0006207324643078833,0.07951664334445775,0.01206411562576532,0.09220149143453095
f504_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_min,0.002482929857231533,0.07630125914886325,0.013414760209816742,0.09219894921591153
f110_nyg-low_normal_nyg-low_normal_PRODUCT_COMBINATION_POS-household-with-interest_mean_mean,0.0006207324643078833,0.08774012507789503,0.0038322653392292238,0.09219312288143214
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_EMPLOYED_max,0.0012414649286157666,0.08433337009502032,0.006611332088895139,0.09218616711253122
f304_notdelay_DAYS_ENTRY_PAYMENT_max,0.0006207324643078833,0.06605956591582748,0.025497048395077066,0.09217734677521243
f506_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_mean,0.004345127250155183,0.08123361707121779,0.0065954001067013894,0.09217414442807435
f509_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_pctchange,0.002482929857231533,0.07264229689638509,0.017046587962835046,0.09217181471645167
f302_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.0012414649286157666,0.08723383960761576,0.003670974870893607,0.09214627940712512
f101_nyg-middle_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_min,0.00186219739292365,0.07251979099677047,0.01775570009129287,0.092137688480987
f313_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_var,0.0031036623215394167,0.08257247486855546,0.006458556645165584,0.09213469383526045
f110_nyg-middle_nyg-middle_WEEKDAY_APPR_PROCESS_START_FRIDAY_mean_mean,0.0012414649286157666,0.06818385989210869,0.022678327441018456,0.09210365226174291
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_max-m-min,0.0006207324643078833,0.08539775120208033,0.006084191544626188,0.09210267521101441
f503_AMT_CREDIT_SUM_diff_mean,0.0006207324643078833,0.07981918345406779,0.011655532281640341,0.09209544820001601
f102_refused_AMT_CREDIT-d-total_debt_max,0.0012414649286157666,0.0828280726971393,0.008014110832788962,0.09208364845854403
f110_nyg-middle_nyg-middle_NAME_CLIENT_TYPE_Refreshed_mean_mean,0.0006207324643078833,0.0742917923585362,0.01714900083403483,0.0920615256568789
f302_delay_AMT_PAYMENT-d-app_AMT_CREDIT_min,0.00186219739292365,0.06779755613569172,0.02239938727420586,0.09205914080282122
f102_approved_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max-d-min,0.0006207324643078833,0.08954905033600954,0.0018840372406098216,0.09205382004092724
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,0.002482929857231533,0.07074819613144143,0.018817148826870102,0.09204827481554306
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_std-d-mean,0.0037243947858473,0.055818036288542885,0.03248622482472141,0.0920286558991116
f508_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_min,0.0012414649286157666,0.08513820383155679,0.005632143294340758,0.09201181205451331
f103_active_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.00186219739292365,0.08085827496343817,0.009286392026133093,0.09200686438249492
f305_notdelay_rev_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.002482929857231533,0.04595366604062384,0.04356829095200661,0.09200488684986198
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_min,0.0012414649286157666,0.06775003210951727,0.023009786241236306,0.09200128327936935
f313_AMT_PAYMENT-d-app_AMT_ANNUITY_pctchange_mean,0.0031036623215394167,0.07556799851703537,0.013319767436470075,0.09199142827504486
f101_approved_DAYS_TERMINATION-d-app_DAYS_REGISTRATION_mean,0.0006207324643078833,0.08795043239491794,0.0034131581831111225,0.09198432304233695
f504_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_sum,0.0012414649286157666,0.07760218633377247,0.013127818477473038,0.09197146973986127
f401_AMT_BALANCE-d-app_AMT_ANNUITY_max,0.002482929857231533,0.07907003006046402,0.01040587900870833,0.09195883892640389
f305_con_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.00558659217877095,0.0791697318278002,0.007192372623861531,0.09194869663043267
f301_AMT_INSTALMENT_min,0.00558659217877095,0.06732989324326984,0.01902959470700666,0.09194608012904744
f501_AMT_CREDIT_SUM_diff_mean,0.009931719428926133,0.0719244502523926,0.01008365845484528,0.09193982813616401
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_max,0.008069522036002483,0.07200612705059685,0.011859751506723285,0.09193540059332263
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_max,0.0037243947858473,0.06964177755863564,0.018557930317989586,0.09192410266247253
f101_nyg-low_normal_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_mean,0.00186219739292365,0.08093493962737991,0.009116565222021604,0.09191370224232516
f305_con_AMT_PAYMENT-d-app_AMT_CREDIT_max,0.006828057107386716,0.07439604623485938,0.010657251574442072,0.09188135491668815
f101_completed_AMT_CREDIT_max,0.0031036623215394167,0.08391594422207069,0.004839872538632344,0.09185947908224244
f503_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_mean,0.002482929857231533,0.06993568690420929,0.019426487357307374,0.09184510411874819
f601_Active_CURR-BUREAU_cnt_size,0.0037243947858473,0.08222950514976936,0.005889956871044896,0.09184385680666154
f310_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_std,0.0012414649286157666,0.07726712288339145,0.013332875926690968,0.09184146373869818
f101_approved_DAYS_DECISION_mean,0.00931098696461825,0.06716245950247644,0.015351212145954632,0.09182465861304932
f501_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_sum,0.0037243947858473,0.06998085460738192,0.018108677418598954,0.09181392681182816
f505_Active_DAYS_CREDIT_UPDATE_diff_min,0.00558659217877095,0.07354412522172565,0.012678152492489585,0.09180886989298619
f301_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max-d-min,0.006828057107386716,0.07507171431675787,0.009894180209614516,0.09179395163375911
f101_nyg-high_DAYS_FIRST_DUE-d-app_DAYS_BIRTH_max,0.00186219739292365,0.08240714644268335,0.0075242503482764594,0.09179359418388346
f301_notdelay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max-d-min,0.0031036623215394167,0.049171173021847085,0.039513705170798885,0.09178854051418539
f103_approved_total_debt_max,0.002482929857231533,0.08467853240348133,0.004619217187575607,0.09178067944828847
f101_refused_DAYS_DECISION_min,0.0012414649286157666,0.07491318621844933,0.015616888027398683,0.09177153917446379
f001_ELEVATORS_AVG,0.004345127250155183,0.0646231019529287,0.022794592101297143,0.09176282130438101
f301_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,0.0074487895716946,0.07336300574211824,0.010924634240971896,0.09173642955478474
f503_DAYS_CREDIT_ENDDATE-m-DAYS_CREDIT_min,0.0012414649286157666,0.08035336247616809,0.010138942268933604,0.09173376967371746
f502_AMT_CREDIT_SUM_DEBT-d-app_AMT_CREDIT_max,0.0012414649286157666,0.08700371871155115,0.0034869679642090296,0.09173215160437594
f110_active_active_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_max_max,0.002482929857231533,0.05321925840985589,0.036023328818216474,0.0917255170853039
f303_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_min,0.0031036623215394167,0.0846135548746781,0.004001628963459572,0.09171884615967708
