feature,split,gain
f108_DAYS_FIRST_DUE-m-app_DAYS_BIRTH,17,314.75902557373047
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_ID_PUBLISH-m-DAYS_REGISTRATION,21,313.6149802207947
f110_DAYS_DECISION_pct_change_min,20,311.2606282234192
f110_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_pct_change_max,17,311.16700077056885
f106_NAME_PAYMENT_TYPE-Cash-through-the-bank,19,310.7594804763794
f108_APP_CREDIT_PERC,15,307.0472011566162
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_BIRTH_mean,16,305.8623571395874
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_LAST_PHONE_CHANGE_max,19,304.9637699127197
f110_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pct_change_var,24,303.868710398674
f110_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_pct_change_var,16,303.7295174598694
f101_refused_HOUR_APPR_PROCESS_START_var,16,302.99660301208496
f110_DAYS_FIRST_DUE_pct_change_max,15,302.49509048461914
f101_nyg-middle_cnt_unpaid_sum,12,302.3755178451538
f001_alldocs_mean,12,301.2008008956909
f101_approved_AMT_ANNUITY-m-app_AMT_ANNUITY_min,9,300.7233557701111
f101_nyg-low_normal_amt_paid_sum,11,300.328134059906
f109_app_DAYS_ID_PUBLISH,13,299.73433208465576
f101_approved_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_REGISTRATION_mean,18,299.6121792793274
f101_active_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_min,13,298.2874984741211
f109_AMT_APPLICATION,19,297.8588824272156
f101_approved_HOUR_APPR_PROCESS_START_var,19,297.1108236312866
f103_approved_AMT_CREDIT-d-total_debt_mean,14,297.10950088500977
f101_active_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_LAST_PHONE_CHANGE_min,11,296.6554002761841
f106_CHANNEL_TYPE-AP+-(Cash-loan),15,296.60990047454834
f110_SELLERPLACE_AREA_pct_change_min,19,296.52765798568726
f001_DAYS_ID_PUBLISH-m-DAYS_EMPLOYED-d-DAYS_LAST_PHONE_CHANGE-m-DAYS_REGISTRATION,19,296.1029303073883
f101_approved_DAYS_FIRST_DRAWING-m-app_DAYS_LAST_PHONE_CHANGE_mean,11,295.6429023742676
f102_approved_DAYS_FIRST_DRAWING-m-app_DAYS_LAST_PHONE_CHANGE_max,11,295.53390312194824
f110_days_trm-m-ldue1_pct_change_max,16,295.1470923423767
