feature,total
f103_approved_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_mean,0.006389334643357792
f506_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,0.006389116094146894
f503_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-d-min,0.006388362732323849
f105_prevapp_future_payment_5m,0.0063878609595518455
f303_delay_AMT_INSTALMENT_min,0.00638747833906931
f504_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_max-d-min,0.006386520977356234
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_sum,0.006386301305630761
f306_delay_nan_DEP_diff_var,0.006386231030219182
f502_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_std-d-mean,0.006385042866855368
f406_CNT_DRAWINGS_ATM_CURRENT_diff_diff_mean,0.0063834649010654915
f504_DAYS_CREDIT-d-app_DAYS_EMPLOYED_min,0.006381679293519892
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_max,0.0063802106365904495
f502_DAYS_CREDIT_ENDDATE-d-app_DAYS_EMPLOYED_sum,0.006379619205572741
f202_MONTHS_BALANCE_max-d-min,0.006379082558437849
f501_DAYS_CREDIT_ENDDATE-m-app_DAYS_REGISTRATION_min,0.006378343733770129
f303_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.006376944019417473
f503_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_std,0.006375348345277752
f407_AMT_PAYMENT_TOTAL_CURRENT_diff_pctchange_std,0.006374104947185127
f311_AMT_PAYMENT-d-AMT_ANNUITY_diff_diff_min,0.006374050879579915
f312_amt_ratio_pctchange_sum,0.006373385295158353
f304_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,0.006372299288865154
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_std,0.006372209883884413
f501_DAYS_CREDIT-m-app_DAYS_EMPLOYED_sum,0.006372017345216528
f101_approved_AMT_APPLICATION-d-app_AMT_CREDIT_pctchange_std,0.0063714752013482
f302_delay_AMT_PAYMENT-d-app_AMT_CREDIT_min,0.006370743905411771
f308_cons_AMT_PAYMENT-d-AMT_ANNUITY_pctchange_var,0.0063706939937298295
f101_completed_total_debt_diff_min,0.00637067410328989
f505_Closed_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_std,0.006370135995651005
f303_notdelay_NUM_INSTALMENT_ratio_max-d-min,0.006370093722299678
f506_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_max,0.0063700561958720415
f305_cas_days_weighted_delay_max-m-min,0.006368943847312099
f505_Active_AMT_CREDIT_SUM_diff_max-m-min,0.006366543168986914
f102_active_AMT_ANNUITY-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.006365276366489087
f101_refused_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,0.00636470883497913
f101_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_EMPLOYED_mean,0.006364672607044097
f331_notdelay_DAYS_ENTRY_PAYMENT_mean,0.006364033999335973
f508_Closed_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_sum,0.0063640022848821315
f501_DAYS_CREDIT-m-app_DAYS_EMPLOYED_mean,0.00636385860638558
f305_notdelay_con_AMT_PAYMENT-d-app_AMT_ANNUITY_std,0.006362171575555532
f330_AMT_INSTALMENT_sum,0.006362077828607343
f101_refused_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_max-d-min,0.00636153456624574
f101_completed_AMT_CREDIT-d-app_AMT_CREDIT_mean,0.0063606308662129615
f101_nyg-low_normal_DAYS_TERMINATION-d-app_DAYS_ID_PUBLISH_min,0.006358745638457994
f101_nyg-high_AMT_ANNUITY-d-app_AMT_ANNUITY_max-d-min,0.006358696789127196
f101_nyg-high_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_min,0.006358391267013385
f305_delay_con_AMT_PAYMENT_mean,0.006358109089686186
f101_completed_AMT_CREDIT-d-app_AMT_ANNUITY_pctchange_std-d-mean,0.006354108502690983
f301_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,0.006353838190619833
f304_notdelay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max,0.006353089378598841
f305_con_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.006352542382552594
f101_approved_AMT_APPLICATION-d-app_AMT_GOODS_PRICE_diff_mean,0.0063521183102547545
f330_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.006352036234347638
f303_notdelay_AMT_INSTALMENT_mean,0.006351813448434119
f501_AMT_CREDIT_SUM_DEBT_diff_max-m-min,0.006350837010196585
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std-d-mean,0.00635010260016044
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_max,0.006348864578767632
f505_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_std,0.006346388032831567
f101_completed_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_REGISTRATION_std-d-mean,0.006346205049272753
f504_DAYS_CREDIT_UPDATE_mean,0.0063461197055197155
f330_AMT_PAYMENT_sum,0.006345143608494783
f103_approved_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_min,0.0063433769023025915
f408_AMT_PAYMENT_CURRENT_pctchange_pctchange_std,0.006341723438113433
f332_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_std-d-mean,0.006340881678371413
f503_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_min,0.0063406630008256346
f101_approved_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_min,0.0063390182145364495
f302_delay_AMT_PAYMENT-d-app_AMT_ANNUITY_mean,0.006337959686215786
f101_approved_AMT_GOODS_PRICE-m-app_AMT_INCOME_TOTAL_pctchange_std,0.006337736284878135
f103_completed_AMT_APPLICATION-d-app_AMT_GOODS_PRICE_max,0.006337542795268847
f103_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_max-d-min,0.006336459364881549
f101_approved_AMT_CREDIT-d-app_AMT_GOODS_PRICE_min,0.00633641215711026
f504_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_sum,0.006333043798963477
f501_DAYS_ENDDATE_FACT-m-app_DAYS_ID_PUBLISH_mean,0.006332991368049607
f503_DAYS_CREDIT_ENDDATE-m-app_DAYS_BIRTH_mean,0.006332941867800932
f104_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_min,0.006332582503318253
f505_Active_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_pctchange_std,0.006331613522630267
f301_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_std,0.006331600283865075
f103_approved_AMT_GOODS_PRICE-d-total_debt_diff_max,0.006330416156389761
f314_AMT_PAYMENT-d-app_AMT_CREDIT_min,0.006330146628870755
f101_approved_AMT_APPLICATION-d-app_AMT_ANNUITY_mean,0.006328062968635481
f102_approved_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_min,0.006327590250096424
f101_approved_cnt_paid_max-d-min,0.0063266136773605175
f103_active_total_debt_max,0.0063264494872689765
f102_refused_HOUR_APPR_PROCESS_START_min,0.006326110355891237
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_BIRTH_max-m-min,0.006325753422964034
f108_past_payment_2m,0.006323963412571212
f103_active_DAYS_TERMINATION-d-app_DAYS_BIRTH_max,0.006321992180904382
f504_DAYS_CREDIT_ENDDATE-m-app_DAYS_EMPLOYED_min,0.00631897315892983
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_max-m-min,0.006318479548346661
f508_Active_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.00631820346709469
f401_AMT_BALANCE_diff_std-d-mean,0.006318035094735178
f330_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_max,0.006318026171284949
f502_AMT_CREDIT_SUM_DEBT_min,0.006317890906796715
f408_AMT_PAYMENT_CURRENT_diff_pctchange_max,0.006316292560048608
f308_delay_cons_DAYS_INSTALMENT_pctchange_var,0.0063160460348552
f506_AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_diff_max,0.006315375880260939
f506_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_mean,0.006314822929638286
f332_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_max,0.006313105033336107
f503_AMT_CREDIT_SUM_max,0.006312352571496177
f504_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_min,0.006311827869803638
f506_AMT_CREDIT_SUM_diff_min,0.006310526314338441
f401_AMT_BALANCE-d-app_AMT_ANNUITY_diff_diff_max-d-min,0.006309381855694945
f301_notdelay_DBD_sum,0.006308863178183192
f313_AMT_PAYMENT-d-AMT_ANNUITY_diff_mean,0.006308731604692373
f506_DAYS_CREDIT-d-app_DAYS_EMPLOYED_sum,0.006308372950237217
f504_DAYS_ENDDATE_FACT-m-app_DAYS_ID_PUBLISH_max,0.006305703604926913
f102_completed_AMT_ANNUITY-d-app_AMT_ANNUITY_diff_mean,0.0063024892475121936
f101_nyg-middle_AMT_CREDIT-d-app_AMT_ANNUITY_pctchange_max,0.006301710126743184
f331_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.006301031898814625
f314_AMT_PAYMENT_max,0.006301012456937115
f101_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_max,0.006300070805676145
f101_nyg-middle_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_max,0.006299534065465134
f103_approved_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_min,0.006298571291540493
f104_approved_AMT_GOODS_PRICE-d-AMT_CREDIT_mean,0.006297801336630942
f101_approved_AMT_GOODS_PRICE-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.006297108348572186
f302_delay_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_min,0.006296947491940354
f506_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_pctchange_mean,0.00629689505240271
f310_notdelay_AMT_INSTALMENT_min,0.006294539806983322
f101_nyg-middle_DAYS_FIRST_DUE-m-app_DAYS_ID_PUBLISH_max-d-min,0.006293698295397576
f502_DAYS_CREDIT_UPDATE_sum,0.00629123683793584
f308_cons_AMT_PAYMENT_diff_min,0.006291210973668167
f304_notdelay_days_weighted_delay_max-d-min,0.006290809088193995
f101_refused_AMT_CREDIT-d-app_AMT_GOODS_PRICE_max-d-min,0.0062886387508514375
f101_nyg-middle_AMT_DOWN_PAYMENT_max,0.006288101823767191
f501_DAYS_ENDDATE_FACT-m-app_DAYS_REGISTRATION_max-d-min,0.00628777582039379
f108_AMT_ANNUITY-d-app_AMT_ANNUITY_diff,0.006286436981656316
f101_nyg-high_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_max,0.006286408522253517
f101_refused_AMT_ANNUITY_mean,0.006283775340387906
f508_Active_DAYS_CREDIT_ENDDATE-d-app_DAYS_LAST_PHONE_CHANGE_max,0.006282126244778032
f503_DAYS_CREDIT-m-app_DAYS_EMPLOYED_sum,0.0062811797587710135
f103_nyg-middle_AMT_ANNUITY-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_max,0.006281024100254319
f501_DAYS_CREDIT_ENDDATE-d-app_DAYS_ID_PUBLISH_max-m-min,0.006280102453617994
f507_Active_DAYS_CREDIT-m-app_DAYS_BIRTH_mean,0.006278213822412684
f305_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,0.0062755225175623285
f101_nyg-low_normal_DAYS_LAST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_min,0.006275345824767855
f505_Closed_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_max,0.006274855732377561
f330_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_max,0.006273533896428037
f305_con_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_max-m-min,0.006273007451161147
f304_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_mean,0.006272620923103239
f101_approved_amt_paid_sum,0.006272574682468043
f330_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max-d-min,0.006271751862283939
f101_approved_AMT_ANNUITY-d-app_AMT_ANNUITY_max,0.006270837255622656
f101_refused_AMT_APPLICATION-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,0.006269336681963691
f303_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_min,0.00626883777674361
f103_approved_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_max,0.006268778840570324
f504_DAYS_CREDIT-m-app_DAYS_REGISTRATION_std-d-mean,0.0062683484339151165
f101_approved_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.006268208047158983
f309_AMT_PAYMENT-d-app_AMT_ANNUITY_var,0.006266891940737241
f503_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_max,0.006265438212113214
f309_AMT_PAYMENT-d-app_AMT_CREDIT_mean,0.00626504135864356
f103_approved_AMT_ANNUITY-m-app_AMT_GOODS_PRICE_max,0.006263362205342253
f507_Active_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.006262863495872658
f101_refused_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_std-d-mean,0.0062603921065861184
f104_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_min,0.00625999761128649
f505_Active_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT-d-AMT_CREDIT_SUM_LIMIT_std,0.006259544445366222
f101_nyg-middle_AMT_APPLICATION-m-app_AMT_INCOME_TOTAL_mean,0.0062582914309666565
f101_refused_total_debt_std,0.006258103587750294
f309_notdelay_AMT_PAYMENT_max,0.006257644068298637
f505_Closed_DAYS_ENDDATE_FACT-m-DAYS_CREDIT_ENDDATE_std,0.006257464725251985
f104_approved_AMT_CREDIT-d-total_debt_diff_min,0.006257355369298102
f104_nyg-middle_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_min,0.006256874555846677
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_EMPLOYED_max-d-min,0.006256858646444817
f505_Closed_DAYS_CREDIT_ENDDATE-d-app_DAYS_BIRTH_max,0.006256419310709676
f314_AMT_PAYMENT-d-app_AMT_ANNUITY_diff_max,0.006256189391007475
f505_Closed_DAYS_CREDIT_UPDATE_pctchange_max-m-min,0.0062550274985095685
f311_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_diff_diff_mean,0.0062543207493808975
f101_completed_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max,0.006253708148956272
f101_nyg-high_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.00625262045141126
f330_days_weighted_delay_max,0.006251000651282206
f331_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,0.006248732624157931
f311_AMT_PAYMENT-d-AMT_ANNUITY_pctchange_mean,0.006248425023452546
f507_Active_DAYS_CREDIT_ENDDATE-m-app_DAYS_EMPLOYED_sum,0.00624804941411123
f331_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.006246661754883621
f103_completed_DAYS_TERMINATION-d-app_DAYS_ID_PUBLISH_max,0.006246058445102792
f303_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.006245272577767287
f103_nyg-middle_AMT_CREDIT-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,0.006244762464236915
f101_approved_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_max-d-min,0.006243810057485088
f501_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_pctchange_std-d-mean,0.0062430241593099175
f508_Active_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_std-d-mean,0.006242264583314887
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_CREDIT_std,0.006241324832557725
f308_rev_days_weighted_delay_tsw3_diff_max,0.006239529961865798
f310_DAYS_ENTRY_PAYMENT-m-app_DAYS_REGISTRATION_std,0.006239524633841683
f101_approved_AMT_CREDIT_mean,0.006239515921217976
f305_notdelay_con_AMT_INSTALMENT_max-m-min,0.006238200619468708
f101_nyg-middle_AMT_ANNUITY-d-app_AMT_GOODS_PRICE_max,0.0062350681807816465
f101_approved_AMT_APPLICATION-d-app_AMT_INCOME_TOTAL_min,0.006234907382865491
f509_DAYS_ENDDATE_FACT-m-app_DAYS_EMPLOYED,0.006232242977645015
f504_DAYS_ENDDATE_FACT-d-app_DAYS_LAST_PHONE_CHANGE_std,0.006231915036918767
f101_approved_total_debt_pctchange_std,0.006231731922282326
f101_nyg-high_AMT_CREDIT-m-app_AMT_GOODS_PRICE_max,0.006231201702739573
f308_delay_cons_DPD_diff_mean,0.006229045808485056
f506_DAYS_CREDIT_sum,0.006228301839161883
f303_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_max,0.006227675912777199
f001_LIVINGAPARTMENTS_MEDI,0.006227201880152688
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_pctchange_max,0.00622576579763489
f330_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_mean,0.006225727869470859
f503_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_mean,0.006224925775029952
f507_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_max,0.006224831888301871
f330_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.006223046046853715
f101_approved_AMT_APPLICATION-m-app_AMT_CREDIT-d-app_AMT_INCOME_TOTAL_pctchange_mean,0.006221293279357318
f101_refused_AMT_GOODS_PRICE-d-app_AMT_CREDIT_pctchange_min,0.006219306331120179
f507_Active_AMT_CREDIT_SUM_LIMIT_min,0.006219138537203971
f101_refused_total_debt_max,0.006218493313329407
f301_INS_COUNT,0.006218416567860449
f330_delay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.006218380544378818
f501_AMT_CREDIT_SUM-d-debt-p-AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_max-d-min,0.006217861560874325
f101_approved_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_ID_PUBLISH_mean,0.0062166629412579956
f308_delay_cons_DPD_pctchange_mean,0.006213760863494435
f503_DAYS_CREDIT-d-app_DAYS_EMPLOYED_std-d-mean,0.006212577034796742
f503_DAYS_CREDIT-d-app_DAYS_BIRTH_std-d-mean,0.006212411151573486
f330_DAYS_ENTRY_PAYMENT-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.006211583634449983
f101_approved_AMT_CREDIT-d-app_AMT_GOODS_PRICE_diff_mean,0.006208488356006614
f101_approved_AMT_GOODS_PRICE-d-app_AMT_GOODS_PRICE_diff_mean,0.006206478726705619
f310_NUM_INSTALMENT_ratio_max-m-min,0.006205669516151398
f501_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_sum,0.006203040523584192
f101_completed_DAYS_FIRST_DUE-d-app_DAYS_ID_PUBLISH_max,0.006201300875907307
f501_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_max-m-min,0.006200084761881918
f304_notdelay_AMT_PAYMENT-d-app_AMT_CREDIT_mean,0.006198923136071859
f406_AMT_BALANCE-d-AMT_CREDIT_LIMIT_ACTUAL_diff_diff_mean,0.006198766850352658
f309_delay_AMT_PAYMENT-d-app_AMT_CREDIT_min,0.0061951190269612984
f308_notdelay_rev_AMT_PAYMENT-d-AMT_ANNUITY_pctchange_var,0.0061935458855319585
f506_DAYS_CREDIT-m-app_DAYS_ID_PUBLISH_sum,0.006193080376678757
f101_completed_WEEKDAY_APPR_PROCESS_START_THURSDAY_mean,0.006192726122336442
f505_Closed_DAYS_CREDIT-m-app_DAYS_BIRTH_std-d-mean,0.006192424942207725
f101_active_DAYS_FIRST_DUE-d-app_DAYS_REGISTRATION_min,0.006191760082442693
f505_Closed_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_pctchange_max,0.006191051188724759
f305_notdelay_rev_DBD_mean,0.006188605823835914
f308_cons_NUM_INSTALMENT_NUMBER_diff_var,0.00618681907049853
f101_nyg-low_normal_AMT_GOODS_PRICE-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_std-d-mean,0.006186473174108562
f101_completed_AMT_APPLICATION-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_pctchange_min,0.0061852310694898655
f102_nyg-middle_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,0.006184796252232818
f505_Closed_DAYS_ENDDATE_FACT-m-app_DAYS_ID_PUBLISH_std-d-mean,0.006184700527009643
f103_completed_AMT_ANNUITY_min,0.006183066015122606
f102_nyg-middle_AMT_ANNUITY-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.006182987536375954
f502_AMT_CREDIT_SUM-m-AMT_CREDIT_SUM_DEBT_max-m-min,0.006182767018905375
f332_notdelay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max,0.006182614121777891
f313_AMT_PAYMENT-d-app_AMT_GOODS_PRICE_diff_sum,0.006181661566779123
f305_delay_con_DAYS_ENTRY_PAYMENT-m-app_DAYS_EMPLOYED_max,0.006180531328712532
f103_completed_DAYS_LAST_DUE_1ST_VERSION-d-app_DAYS_ID_PUBLISH_min,0.006179454791752193
f332_notdelay_AMT_INSTALMENT_min,0.006179052043730775
f313_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_mean,0.006178260815358519
f101_approved_CHANNEL_TYPE_Stone_mean,0.006177236886739256
f101_approved_DAYS_FIRST_DUE-m-app_DAYS_LAST_PHONE_CHANGE_max-d-min,0.006177028430601975
f503_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_mean,0.0061761851612981075
f101_active_AMT_GOODS_PRICE-d-total_debt_pctchange_min,0.006174213777123917
f104_approved_AMT_GOODS_PRICE-m-app_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_pctchange_min,0.006172512023380479
f506_DAYS_CREDIT-d-app_DAYS_LAST_PHONE_CHANGE_sum,0.006172198382957857
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_max-m-min,0.006170656073063678
f501_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_max,0.006169724547917595
f505_Active_AMT_CREDIT_SUM_DEBT-d-app_AMT_ANNUITY_diff_mean,0.00616922803003493
f310_notdelay_AMT_PAYMENT-d-AMT_ANNUITY_std-d-mean,0.00616895640615354
f101_completed_AMT_CREDIT-d-app_AMT_GOODS_PRICE_min,0.006168236977395247
f104_approved_nejumi_mean,0.006168069968070202
f506_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_sum,0.006167819451181767
f506_DAYS_CREDIT_UPDATE-m-DAYS_CREDIT_ENDDATE_max,0.006167272993826908
f501_AMT_CREDIT_SUM-d-app_AMT_INCOME_TOTAL_diff_std-d-mean,0.006167202497545378
f304_notdelay_days_weighted_delay_max-m-min,0.006165051712511402
f101_active_HOUR_APPR_PROCESS_START_mean,0.006164132861589763
f406_CNT_DRAWINGS_CURRENT_diff_pctchange_std,0.006163175058472345
f302_delay_AMT_PAYMENT-d-app_AMT_INCOME_TOTAL_min,0.006161083136179883
f101_nyg-high_DAYS_LAST_DUE_1ST_VERSION-m-app_DAYS_BIRTH_mean,0.006161061666222425
f102_approved_AMT_CREDIT-m-app_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_max,0.006160807610018854
f506_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_diff_min,0.0061595642156135905
f101_completed_AMT_GOODS_PRICE-d-AMT_CREDIT_pctchange_std-d-mean,0.006158524012422503
f403_AMT_BALANCE-d-app_AMT_GOODS_PRICE_pctchange_diff_max-m-min,0.006158416795876394
f407_AMT_BALANCE-d-app_AMT_GOODS_PRICE_diff_min,0.006158265681075047
f103_approved_AMT_ANNUITY_min,0.0061563939155938364
f505_Active_DAYS_CREDIT-d-app_DAYS_ID_PUBLISH_max-m-min,0.006152284874129733
f102_approved_DAYS_LAST_DUE-d-app_DAYS_ID_PUBLISH_min,0.006151826138768546
f301_delay_AMT_PAYMENT-d-AMT_ANNUITY_max-m-min,0.006151185860807821
f101_completed_DAYS_FIRST_DUE-d-app_DAYS_LAST_PHONE_CHANGE_max,0.006151149099689572
f101_approved_DAYS_LAST_DUE-m-app_DAYS_ID_PUBLISH_max,0.006150269892547489
f109_AMT_ANNUITY-m-app_AMT_CREDIT,0.006149386679484027
f101_nyg-middle_AMT_ANNUITY-m-app_AMT_INCOME_TOTAL_pctchange_mean,0.006149209626466725
f101_nyg-high_AMT_CREDIT-d-app_AMT_CREDIT_std,0.006148485684917462
f101_nyg-low_normal_total_debt_max,0.0061470893490740966
f504_DAYS_CREDIT_UPDATE-m-DAYS_ENDDATE_FACT_sum,0.00614600526683368
f314_amt_ratio_max,0.006144796686294811
f101_nyg-high_AMT_CREDIT-m-app_AMT_INCOME_TOTAL_pctchange_mean,0.006142980156158791
f304_DBD_nunique,0.006141916860230981
f101_nyg-low_normal_AMT_ANNUITY-d-app_AMT_ANNUITY_pctchange_max,0.006141223421636477
f103_approved_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_min,0.006139929232029242
f301_AMT_PAYMENT-d-AMT_ANNUITY_std,0.006139597811258029
f101_nyg-low_normal_DAYS_FIRST_DUE-d-app_DAYS_EMPLOYED_min,0.006139369739939891
f505_Active_AMT_CREDIT_SUM-d-app_AMT_GOODS_PRICE_diff_min,0.006138017187058336
f302_AMT_PAYMENT_mean,0.006136429230043839
f101_approved_AMT_GOODS_PRICE-d-app_AMT_INCOME_TOTAL_diff_std,0.0061356560290157245
f330_delay_DAYS_ENTRY_PAYMENT-m-app_DAYS_ID_PUBLISH_max-d-min,0.006135368685336954
f108_total_debt_diff,0.006134325430350052
f303_notdelay_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.0061328845504031865
f101_completed_total_debt_diff_max,0.006131511445270101
f312_AMT_PAYMENT_mean,0.006131405763171846
f501_AMT_CREDIT_SUM_LIMIT-d-app_AMT_ANNUITY_std,0.006128965504121385
f502_AMT_CREDIT_SUM-d-app_AMT_ANNUITY_diff_mean,0.006127618341731802
f301_AMT_PAYMENT-d-app_AMT_ANNUITY_max-d-min,0.00612755083644255
f501_AMT_CREDIT_SUM_DEBT-d-app_AMT_INCOME_TOTAL_max,0.006127473907386808
f405_AMT_TOTAL_RECEIVABLE-m-AMT_RECEIVABLE_PRINCIPAL_pctchange_mean,0.00612075672547912
f103_approved_AMT_ANNUITY-d-app_AMT_INCOME_TOTAL_mean,0.00612075236134544
f025_AMT_INCOME_TOTAL_max_r,0.0061203151146001274
f105_future_payment_10m_min,0.0061198807850847275
f332_AMT_PAYMENT_mean,0.0061194055541179005
f502_AMT_CREDIT_SUM_DEBT-p-AMT_CREDIT_SUM_LIMIT_diff_max-m-min,0.006118948342288754
